Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Rheinland-Pfalz;;Worms;2020-12-18;1;95700;583;2020-12-18 09:00:00;2020-12-18 15:30:00;125;34000;30600;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Saarland;;Saarbrücken;2020-12-21;1;95700;596;2020-12-21 09:00:00;2020-12-21 15:30:00;126;34000;30600;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Flensburg;2020-12-01;1;95700;584;2020-12-01 09:00:00;2020-12-01 15:30:00;152;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Heiligenhafen;2020-12-02;1;95700;585;2020-12-02 09:00:00;2020-12-02 15:30:00;149;34000;30600;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Husum;2020-12-03;1;95700;586;2020-12-03 09:00:00;2020-12-03 15:30:00;146;34000;30600;2020-11-12 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Itzehoe;2020-12-04;1;95700;587;2020-12-04 09:00:00;2020-12-04 15:30:00;150;34000;30600;2020-11-13 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Kiel;2020-12-01;1;95700;590;2020-12-01 09:00:00;2020-12-01 15:30:00;143;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Lübeck;2020-12-14;1;95700;591;2020-12-14 09:00:00;2020-12-14 15:30:00;145;34000;30600;2020-11-23 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Neumünster;2020-12-15;1;95700;592;2020-12-15 09:00:00;2020-12-15 15:30:00;148;34000;30600;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Norderstedt;2020-12-16;1;95700;593;2020-12-16 09:00:00;2020-12-16 15:30:00;151;34000;30600;2020-11-25 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Schleswig;2020-12-17;1;95700;594;2020-12-17 09:00:00;2020-12-17 15:30:00;144;34000;30600;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;West;Schleswig-Holstein;;Sylt;2020-12-18;1;95700;595;2020-12-18 09:00:00;2020-12-18 15:30:00;163;34000;30600;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Bautzen;2020-12-15;1;95700;597;2020-12-15 09:00:00;2020-12-15 15:30:00;128;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Chemnitz;2020-12-16;1;95700;598;2020-12-16 09:00:00;2020-12-16 15:30:00;131;29000;26100;2020-11-25 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Dresden;2020-12-17;1;95700;603;2020-12-17 09:00:00;2020-12-17 15:30:00;130;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Hoyerswerda;2020-12-18;1;95700;599;2020-12-18 09:00:00;2020-12-18 15:30:00;133;29000;26100;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Leipzig;2020-12-21;1;95700;600;2020-12-21 09:00:00;2020-12-21 15:30:00;127;29000;26100;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Plauen;2020-12-22;1;95700;601;2020-12-22 09:00:00;2020-12-22 15:30:00;132;29000;26100;2020-12-01 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen;;Zwickau;2020-12-21;1;95700;602;2020-12-21 09:00:00;2020-12-21 15:30:00;129;29000;26100;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Aschersleben;2020-12-15;1;95700;604;2020-12-15 09:00:00;2020-12-15 15:30:00;136;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Dessau;2020-12-16;1;95700;605;2020-12-16 09:00:00;2020-12-16 15:30:00;139;29000;26100;2020-11-25 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Halle;2020-12-17;1;95700;606;2020-12-17 09:00:00;2020-12-17 15:30:00;135;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Wittenberg;2020-12-18;1;95700;612;2020-12-18 09:00:00;2020-12-18 15:30:00;140;29000;26100;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Magdeburg;2020-12-21;1;95700;607;2020-12-21 09:00:00;2020-12-21 15:30:00;137;29000;26100;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Naumburg;2020-12-22;1;95700;608;2020-12-22 09:00:00;2020-12-22 15:30:00;141;29000;26100;2020-12-01 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Quedlinburg;2020-12-21;1;95700;609;2020-12-21 09:00:00;2020-12-21 15:30:00;134;29000;26100;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Tangermünde;2020-12-01;1;95700;610;2020-12-01 09:00:00;2020-12-01 15:30:00;142;29000;26100;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Sachsen-Anhalt;;Wernigerode;2020-12-02;1;95700;611;2020-12-02 09:00:00;2020-12-02 15:30:00;138;29000;26100;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Altenburg;2020-12-01;1;95700;613;2020-12-01 09:00:00;2020-12-01 15:30:00;156;29000;26100;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Erfurt;2020-12-02;1;95700;614;2020-12-02 09:00:00;2020-12-02 15:30:00;155;29000;26100;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Gotha;2020-12-03;1;95700;615;2020-12-03 09:00:00;2020-12-03 15:30:00;154;29000;26100;2020-11-12 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Heilbad Heiligenstadt;2020-12-04;1;95700;616;2020-12-04 09:00:00;2020-12-04 15:30:00;157;29000;26100;2020-11-13 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Jena;2020-12-07;1;95700;617;2020-12-07 09:00:00;2020-12-07 15:30:00;158;29000;26100;2020-11-16 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Saalfeld;2020-12-08;1;95700;618;2020-12-08 09:00:00;2020-12-08 15:30:00;160;29000;26100;2020-11-17 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Sondershausen;2020-12-09;1;95700;619;2020-12-09 09:00:00;2020-12-09 15:30:00;159;29000;26100;2020-11-18 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;Ost;Thüringen;;Suhl;2020-12-10;1;95700;620;2020-12-10 09:00:00;2020-12-10 15:30:00;153;29000;26100;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Aldingen;2020-12-07;1;95701;474;2020-12-07 09:00:00;2020-12-07 15:30:00;10;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Bad Mergentheim;2020-12-07;1;95701;475;2020-12-07 09:00:00;2020-12-07 15:30:00;6;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Biberach;2020-12-07;1;95701;476;2020-12-07 09:00:00;2020-12-07 15:30:00;15;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Crailsheim;2020-12-07;1;95701;477;2020-12-07 09:00:00;2020-12-07 15:30:00;21;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Ditzingen;2020-12-07;1;95701;478;2020-12-07 09:00:00;2020-12-07 15:30:00;5;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Freiburg;2020-12-08;1;95701;479;2020-12-08 09:00:00;2020-12-08 15:30:00;16;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Heidelberg;2020-12-08;1;95701;480;2020-12-08 09:00:00;2020-12-08 15:30:00;17;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Karlsruhe;2020-12-08;1;95701;481;2020-12-08 09:00:00;2020-12-08 15:30:00;8;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Mannheim;2020-12-08;1;95701;482;2020-12-08 09:00:00;2020-12-08 15:30:00;9;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Neckarsulm;2020-12-08;1;95701;483;2020-12-08 09:00:00;2020-12-08 15:30:00;11;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Offenburg;2020-12-09;1;95701;484;2020-12-09 09:00:00;2020-12-09 15:30:00;7;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Reutlingen;2020-12-09;1;95701;485;2020-12-09 09:00:00;2020-12-09 15:30:00;13;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Schwäbisch Gmünd;2020-12-09;1;95701;486;2020-12-09 09:00:00;2020-12-09 15:30:00;19;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Stuttgart;2020-12-09;1;95701;487;2020-12-09 09:00:00;2020-12-09 15:30:00;12;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Tübingen;2020-12-09;1;95701;488;2020-12-09 09:00:00;2020-12-09 15:30:00;14;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Überlingen;2020-12-09;1;95701;489;2020-12-09 09:00:00;2020-12-09 15:30:00;20;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Baden-Württemberg;;Ulm;2020-12-09;1;95701;490;2020-12-09 09:00:00;2020-12-09 15:30:00;18;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Ansbach;2020-12-07;1;95701;491;2020-12-07 09:00:00;2020-12-07 15:30:00;38;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Aschaffenburg;2020-12-07;1;95701;492;2020-12-07 09:00:00;2020-12-07 15:30:00;33;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Augsburg;2020-12-07;1;95701;493;2020-12-07 09:00:00;2020-12-07 15:30:00;35;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Bad Staffelstein;2020-12-07;1;95701;494;2020-12-07 09:00:00;2020-12-07 15:30:00;34;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Bayreuth;2020-12-07;1;95701;495;2020-12-07 09:00:00;2020-12-07 15:30:00;37;37000;33300;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Deggendorf;2020-12-08;1;95701;496;2020-12-08 09:00:00;2020-12-08 15:30:00;40;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Donauwörth;2020-12-08;1;95701;497;2020-12-08 09:00:00;2020-12-08 15:30:00;31;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Erharting;2020-12-08;1;95701;498;2020-12-08 09:00:00;2020-12-08 15:30:00;29;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Garmisch Patenkirchen;2020-12-08;1;95701;499;2020-12-08 09:00:00;2020-12-08 15:30:00;30;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Hof;2020-12-08;1;95701;500;2020-12-08 09:00:00;2020-12-08 15:30:00;32;37000;33300;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Ingolstadt;2020-12-09;1;95701;501;2020-12-09 09:00:00;2020-12-09 15:30:00;43;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Kempten;2020-12-09;1;95701;502;2020-12-09 09:00:00;2020-12-09 15:30:00;27;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Landshut;2020-12-09;1;95701;503;2020-12-09 09:00:00;2020-12-09 15:30:00;41;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Lohr am Main;2020-12-09;1;95701;504;2020-12-09 09:00:00;2020-12-09 15:30:00;26;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Memmingen;2020-12-09;1;95701;505;2020-12-09 09:00:00;2020-12-09 15:30:00;23;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;München;2020-12-09;1;95701;506;2020-12-09 09:00:00;2020-12-09 15:30:00;22;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Nürnberg;2020-12-09;1;95701;507;2020-12-09 09:00:00;2020-12-09 15:30:00;24;37000;33300;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Passau;2020-12-10;1;95701;508;2020-12-10 09:00:00;2020-12-10 15:30:00;42;37000;33300;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Regensburg;2020-12-10;1;95701;509;2020-12-10 09:00:00;2020-12-10 15:30:00;25;37000;33300;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Rosenheim;2020-12-10;1;95701;510;2020-12-10 09:00:00;2020-12-10 15:30:00;28;37000;33300;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Schwandorf;2020-12-10;1;95701;511;2020-12-10 09:00:00;2020-12-10 15:30:00;39;37000;33300;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Süd;Bayern;;Schweinfurt;2020-12-10;1;95701;512;2020-12-10 09:00:00;2020-12-10 15:30:00;36;37000;33300;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Cottbus;2020-12-01;1;95701;465;2020-12-01 09:00:00;2020-12-01 15:30:00;48;29000;26100;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Elsterwerda;2020-12-01;1;95701;466;2020-12-01 09:00:00;2020-12-01 15:30:00;54;29000;26100;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Frankfurt/Oder;2020-12-01;1;95701;412;2020-12-01 09:00:00;2020-12-01 15:30:00;50;29000;26100;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Joachimsthal;2020-12-01;1;95701;416;2020-12-01 09:00:00;2020-12-01 15:30:00;47;29000;26100;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Lübben;2020-12-01;1;95701;467;2020-12-01 09:00:00;2020-12-01 15:30:00;52;29000;26100;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Neuruppin;2020-12-03;1;95701;468;2020-12-03 09:00:00;2020-12-03 15:30:00;51;29000;26100;2020-11-12 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Perleberg;2020-12-03;1;95701;469;2020-12-03 09:00:00;2020-12-03 15:30:00;49;29000;26100;2020-11-12 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Potsdam;2020-12-03;1;95701;472;2020-12-03 09:00:00;2020-12-03 15:30:00;46;29000;26100;2020-11-12 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Prenzlau;2020-12-03;1;95701;470;2020-12-03 09:00:00;2020-12-03 15:30:00;45;29000;26100;2020-11-12 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Brandenburg;;Templin;2020-12-03;1;95701;471;2020-12-03 09:00:00;2020-12-03 15:30:00;53;29000;26100;2020-11-12 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Berlin;;Berlin;2020-12-02;1;95701;473;2020-12-02 09:00:00;2020-12-02 15:30:00;44;29000;26100;2020-11-11 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Bremen;;Bremen;2020-12-22;1;95701;513;2020-12-22 09:00:00;2020-12-22 15:30:00;55;34000;30600;2020-12-01 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Alsfeld;2020-12-02;1;95701;525;2020-12-02 09:00:00;2020-12-02 15:30:00;63;34000;30600;2020-11-11 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Darmstadt;2020-12-02;1;95701;514;2020-12-02 09:00:00;2020-12-02 15:30:00;65;34000;30600;2020-11-11 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Frankfurt;2020-12-02;1;95701;515;2020-12-02 09:00:00;2020-12-02 15:30:00;58;34000;30600;2020-11-11 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Fulda;2020-12-08;1;95701;516;2020-12-08 09:00:00;2020-12-08 15:30:00;57;34000;30600;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Gießen;2020-12-08;1;95701;517;2020-12-08 09:00:00;2020-12-08 15:30:00;64;34000;30600;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Kassel;2020-12-08;1;95701;518;2020-12-08 09:00:00;2020-12-08 15:30:00;61;34000;30600;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Korbach;2020-12-17;1;95701;519;2020-12-17 09:00:00;2020-12-17 15:30:00;60;34000;30600;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Limburg;2020-12-17;1;95701;520;2020-12-17 09:00:00;2020-12-17 15:30:00;67;34000;30600;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Marburg;2020-12-17;1;95701;521;2020-12-17 09:00:00;2020-12-17 15:30:00;59;34000;30600;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Rüsselsheim;2020-12-21;1;95701;522;2020-12-21 09:00:00;2020-12-21 15:30:00;62;34000;30600;2020-11-30 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Wetzlar;2020-12-21;1;95701;523;2020-12-21 09:00:00;2020-12-21 15:30:00;66;34000;30600;2020-11-30 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hessen;;Wiesbaden;2020-12-21;1;95701;524;2020-12-21 09:00:00;2020-12-21 15:30:00;68;34000;30600;2020-11-30 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Hamburg;;Hamburg;2020-12-18;1;95701;526;2020-12-18 09:00:00;2020-12-18 15:30:00;56;34000;30600;2020-11-27 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Boizenburg;2020-12-15;1;95701;527;2020-12-15 09:00:00;2020-12-15 15:30:00;76;29000;26100;2020-11-24 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Greifswald;2020-12-15;1;95701;528;2020-12-15 09:00:00;2020-12-15 15:30:00;69;29000;26100;2020-11-24 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Rostock;2020-12-15;1;95701;529;2020-12-15 09:00:00;2020-12-15 15:30:00;72;29000;26100;2020-11-24 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Schwerin;2020-12-15;1;95701;530;2020-12-15 09:00:00;2020-12-15 15:30:00;71;29000;26100;2020-11-24 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Sellin;2020-12-17;1;95701;531;2020-12-17 09:00:00;2020-12-17 15:30:00;75;29000;26100;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Stralsund;2020-12-17;1;95701;532;2020-12-17 09:00:00;2020-12-17 15:30:00;74;29000;26100;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Usedom;2020-12-17;1;95701;533;2020-12-17 09:00:00;2020-12-17 15:30:00;73;29000;26100;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;Ost;Mecklenburg-Vorpommern;;Waren;2020-12-17;1;95701;534;2020-12-17 09:00:00;2020-12-17 15:30:00;162;29000;26100;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Aurich;2020-12-07;1;95701;550;2020-12-07 09:00:00;2020-12-07 15:30:00;89;34000;30600;2020-11-16 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Bad Nenndorf;2020-12-08;1;95701;535;2020-12-08 09:00:00;2020-12-08 15:30:00;78;34000;30600;2020-11-17 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Bramsche;2020-12-09;1;95701;536;2020-12-09 09:00:00;2020-12-09 15:30:00;85;34000;30600;2020-11-18 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Braunschweig;2020-12-10;1;95701;537;2020-12-10 09:00:00;2020-12-10 15:30:00;80;34000;30600;2020-11-19 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Celle;2020-10-11;1;95701;538;2020-10-11 09:00:00;2020-10-11 15:30:00;82;34000;30600;2020-09-20 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Cuxhaven;2020-12-14;1;95701;539;2020-12-14 09:00:00;2020-12-14 15:30:00;84;34000;30600;2020-11-23 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Emden;2020-12-15;1;95701;540;2020-12-15 09:00:00;2020-12-15 15:30:00;88;34000;30600;2020-11-24 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Goslar;2020-12-16;1;95701;541;2020-12-16 09:00:00;2020-12-16 15:30:00;90;34000;30600;2020-11-25 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Göttingen;2020-12-17;1;95701;542;2020-12-17 09:00:00;2020-12-17 15:30:00;86;34000;30600;2020-11-26 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Hannover;2020-12-18;1;95701;543;2020-12-18 09:00:00;2020-12-18 15:30:00;94;34000;30600;2020-11-27 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Hildesheim;2020-12-01;1;95701;551;2020-12-01 09:00:00;2020-12-01 15:30:00;93;34000;30600;2020-11-10 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Lüchow;2020-12-02;1;95701;544;2020-12-02 09:00:00;2020-12-02 15:30:00;91;34000;30600;2020-11-11 00:00:00
Digitales Führen von Behördenmitarbeitern – Das Führungsverhalten 2.0;West;Niedersachsen;;Lüneburg;2020-12-03;1;95701;545;2020-12-03 09:00:00;2020-12-03 15:30:00;81;34000;30600;2020-11-12 00:00:00
