Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;522;West;Hessen;;Rüsselsheim;2020-12-21;1;2020-12-21 09:00:00;2020-12-21 15:30:00;62;34000;30600;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;523;West;Hessen;;Wetzlar;2020-12-21;1;2020-12-21 09:00:00;2020-12-21 15:30:00;66;34000;30600;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;524;West;Hessen;;Wiesbaden;2020-12-21;1;2020-12-21 09:00:00;2020-12-21 15:30:00;68;34000;30600;2020-11-30 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;526;West;Hamburg;;Hamburg;2020-12-18;1;2020-12-18 09:00:00;2020-12-18 15:30:00;56;34000;30600;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;527;Ost;Mecklenburg-Vorpommern;;Boizenburg;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;76;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;528;Ost;Mecklenburg-Vorpommern;;Greifswald;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;69;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;529;Ost;Mecklenburg-Vorpommern;;Rostock;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;72;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;530;Ost;Mecklenburg-Vorpommern;;Schwerin;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;71;29000;26100;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;531;Ost;Mecklenburg-Vorpommern;;Sellin;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;75;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;532;Ost;Mecklenburg-Vorpommern;;Stralsund;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;74;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;533;Ost;Mecklenburg-Vorpommern;;Usedom;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;73;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;534;Ost;Mecklenburg-Vorpommern;;Waren;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;162;29000;26100;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;550;West;Niedersachsen;;Aurich;2020-12-07;1;2020-12-07 09:00:00;2020-12-07 15:30:00;89;34000;30600;2020-11-16 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;535;West;Niedersachsen;;Bad Nenndorf;2020-12-08;1;2020-12-08 09:00:00;2020-12-08 15:30:00;78;34000;30600;2020-11-17 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;536;West;Niedersachsen;;Bramsche;2020-12-09;1;2020-12-09 09:00:00;2020-12-09 15:30:00;85;34000;30600;2020-11-18 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;537;West;Niedersachsen;;Braunschweig;2020-12-10;1;2020-12-10 09:00:00;2020-12-10 15:30:00;80;34000;30600;2020-11-19 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;538;West;Niedersachsen;;Celle;2020-10-11;1;2020-10-11 09:00:00;2020-10-11 15:30:00;82;34000;30600;2020-09-20 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;539;West;Niedersachsen;;Cuxhaven;2020-12-14;1;2020-12-14 09:00:00;2020-12-14 15:30:00;84;34000;30600;2020-11-23 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;540;West;Niedersachsen;;Emden;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;88;34000;30600;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;541;West;Niedersachsen;;Goslar;2020-12-16;1;2020-12-16 09:00:00;2020-12-16 15:30:00;90;34000;30600;2020-11-25 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;542;West;Niedersachsen;;Göttingen;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;86;34000;30600;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;543;West;Niedersachsen;;Hannover;2020-12-18;1;2020-12-18 09:00:00;2020-12-18 15:30:00;94;34000;30600;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;551;West;Niedersachsen;;Hildesheim;2020-12-01;1;2020-12-01 09:00:00;2020-12-01 15:30:00;93;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;544;West;Niedersachsen;;Lüchow;2020-12-02;1;2020-12-02 09:00:00;2020-12-02 15:30:00;91;34000;30600;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;545;West;Niedersachsen;;Lüneburg;2020-12-03;1;2020-12-03 09:00:00;2020-12-03 15:30:00;81;34000;30600;2020-11-12 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;552;West;Niedersachsen;;Meppen;2020-12-04;1;2020-12-04 09:00:00;2020-12-04 15:30:00;77;34000;30600;2020-11-13 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;546;West;Niedersachsen;;Oldenburg;2020-12-01;1;2020-12-01 09:00:00;2020-12-01 15:30:00;87;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;547;West;Niedersachsen;;Osnabrück;2020-12-02;1;2020-12-02 09:00:00;2020-12-02 15:30:00;83;34000;30600;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;548;West;Niedersachsen;;Soltau;2020-12-03;1;2020-12-03 09:00:00;2020-12-03 15:30:00;92;34000;30600;2020-11-12 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;549;West;Niedersachsen;;Wolfsburg;2020-12-04;1;2020-12-04 09:00:00;2020-12-04 15:30:00;79;34000;30600;2020-11-13 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;553;West;Nordrhein-Westfalen;;Aachen;2020-12-07;1;2020-12-07 09:00:00;2020-12-07 15:30:00;113;34000;30600;2020-11-16 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;554;West;Nordrhein-Westfalen;;Bad Honnef;2020-12-08;1;2020-12-08 09:00:00;2020-12-08 15:30:00;99;34000;30600;2020-11-17 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;555;West;Nordrhein-Westfalen;;Bielefeld;2020-12-09;1;2020-12-09 09:00:00;2020-12-09 15:30:00;103;34000;30600;2020-11-18 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;556;West;Nordrhein-Westfalen;;Bochum;2020-12-10;1;2020-12-10 09:00:00;2020-12-10 15:30:00;112;34000;30600;2020-11-19 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;557;West;Nordrhein-Westfalen;;Bonn;2020-10-11;1;2020-10-11 09:00:00;2020-10-11 15:30:00;95;34000;30600;2020-09-20 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;558;West;Nordrhein-Westfalen;;Essen;2020-12-14;1;2020-12-14 09:00:00;2020-12-14 15:30:00;115;34000;30600;2020-11-23 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;559;West;Nordrhein-Westfalen;;Gelsenkirchen;2020-12-15;1;2020-12-15 09:00:00;2020-12-15 15:30:00;111;34000;30600;2020-11-24 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;560;West;Nordrhein-Westfalen;;Gronau;2020-12-16;1;2020-12-16 09:00:00;2020-12-16 15:30:00;114;34000;30600;2020-11-25 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;561;West;Nordrhein-Westfalen;;Hamm;2020-12-17;1;2020-12-17 09:00:00;2020-12-17 15:30:00;100;34000;30600;2020-11-26 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;562;West;Nordrhein-Westfalen;;Höxter;2020-12-18;1;2020-12-18 09:00:00;2020-12-18 15:30:00;108;34000;30600;2020-11-27 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;563;West;Nordrhein-Westfalen;;Köln;2020-12-01;1;2020-12-01 09:00:00;2020-12-01 15:30:00;104;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;564;West;Nordrhein-Westfalen;;Münster;2020-12-02;1;2020-12-02 09:00:00;2020-12-02 15:30:00;96;34000;30600;2020-11-11 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;565;West;Nordrhein-Westfalen;;Neuss;2020-12-03;1;2020-12-03 09:00:00;2020-12-03 15:30:00;97;34000;30600;2020-11-12 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;566;West;Nordrhein-Westfalen;;Olpe;2020-12-04;1;2020-12-04 09:00:00;2020-12-04 15:30:00;106;34000;30600;2020-11-13 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;567;West;Nordrhein-Westfalen;;Paderborn;2020-12-01;1;2020-12-01 09:00:00;2020-12-01 15:30:00;110;34000;30600;2020-11-10 00:00:00
Professionell und serviceorientiert Telefonieren – ein Leitfaden für Verwaltungen;95700;568;West;Nordrhein-Westfalen;;Schleiden;2020-12-02;1;2020-12-02 09:00:00;2020-12-02 15:30:00;109;34000;30600;2020-11-11 00:00:00
