Grundzüge des Umweltrechts;8594;553;West;Nordrhein-Westfalen;;Aachen;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;113;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;554;West;Nordrhein-Westfalen;;Bad Honnef;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;99;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;555;West;Nordrhein-Westfalen;;Bielefeld;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;103;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;556;West;Nordrhein-Westfalen;;Bochum;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;112;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;557;West;Nordrhein-Westfalen;;Bonn;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;95;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;558;West;Nordrhein-Westfalen;;Essen;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;115;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;559;West;Nordrhein-Westfalen;;Gelsenkirchen;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;111;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;560;West;Nordrhein-Westfalen;;Gronau;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;114;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;561;West;Nordrhein-Westfalen;;Hamm;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;100;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;562;West;Nordrhein-Westfalen;;Höxter;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;108;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;563;West;Nordrhein-Westfalen;;Köln;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;104;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;564;West;Nordrhein-Westfalen;;Münster;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;96;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;565;West;Nordrhein-Westfalen;;Neuss;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;97;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;566;West;Nordrhein-Westfalen;;Olpe;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;106;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;567;West;Nordrhein-Westfalen;;Paderborn;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;110;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;568;West;Nordrhein-Westfalen;;Schleiden;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;109;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;569;West;Nordrhein-Westfalen;;Siegen;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;105;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;570;West;Nordrhein-Westfalen;;Soest;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;98;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;571;West;Nordrhein-Westfalen;;Wegberg;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;107;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;572;West;Nordrhein-Westfalen;;Wesel;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;101;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;573;West;Nordrhein-Westfalen;;Wuppertal;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;102;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;574;West;Rheinland-Pfalz;;Idar Oberstein;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;124;29000;26100;2020-09-15
Grundzüge des Umweltrechts;8594;575;West;Rheinland-Pfalz;;Kaiserslautern;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;122;29000;26100;2020-09-15
Grundzüge des Umweltrechts;8594;576;West;Rheinland-Pfalz;;Koblenz;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;119;29000;26100;2020-09-15
Grundzüge des Umweltrechts;8594;577;West;Rheinland-Pfalz;;Mainz;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;117;29000;26100;2020-09-15
Grundzüge des Umweltrechts;8594;578;West;Rheinland-Pfalz;;Neustadt an der Weinstraße ;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;118;29000;26100;2020-09-15
Grundzüge des Umweltrechts;8594;579;West;Rheinland-Pfalz;;Remagen;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;120;29000;26100;2020-10-06
Grundzüge des Umweltrechts;8594;580;West;Rheinland-Pfalz;;Simmern;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;123;29000;26100;2020-10-06
Grundzüge des Umweltrechts;8594;581;West;Rheinland-Pfalz;;Trier;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;121;29000;26100;2020-10-06
Grundzüge des Umweltrechts;8594;582;West;Rheinland-Pfalz;;Wittlich;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;116;29000;26100;2020-10-06
Grundzüge des Umweltrechts;8594;583;West;Rheinland-Pfalz;;Worms;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;125;29000;26100;2020-10-06
Grundzüge des Umweltrechts;8594;596;West;Saarland;;Saarbrücken;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;126;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;584;West;Schleswig-Holstein;;Flensburg;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;152;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;585;West;Schleswig-Holstein;;Heiligenhafen;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;149;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;586;West;Schleswig-Holstein;;Husum;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;146;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;587;West;Schleswig-Holstein;;Itzehoe;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;150;29000;26100;2020-10-01
